restaurant_key,restaurant_id,restaurant_name,cuisine,city_key,price_tier,price_symbol,rating,num_ratings,commission_rate,avg_prep_time_mins,is_pure_veg
1323,RST-b6a4b72f-e637-5c31-b62d-db4232e3cf07,Ratti Biryani Kitchen,Biryani,2,Premium,₹₹₹,3.91,1,0.226,22,False
1324,RST-6ca59c93-7174-5941-911d-6a0a43e0af43,Pant South House,South Indian,8,Mid,₹₹,4.64,22,0.228,13,False
1325,RST-77546c45-c3cc-5af3-a6cb-10b6a79e0cda,Andra North Foods,North Indian,29,Mid,₹₹,3.85,2,0.212,18,False
1326,RST-9a325c83-58b8-5bba-865f-50d841d2c8bb,Chaudhuri Biryani Express,Biryani,10,Budget,₹,4.33,1,0.15,19,True
1327,RST-d23e2602-0ef3-5060-ae12-a3e34f5ebcfe,Sankar Biryani Foods,Biryani,3,Premium,₹₹₹,4.59,3,0.232,10,True
1328,RST-0641e169-98fc-5d2a-b1c2-04b96266217f,Swamy Desserts Cafe,Desserts,19,Budget,₹,4.13,6,0.192,16,False
1329,RST-67565023-c8d4-519e-b05f-adf961b8c4a3,Hora Rolls Restaurant,Rolls,16,Budget,₹,4.41,2,0.242,22,False
1330,RST-737da37f-cf70-5d41-892e-36701ec9003e,Chad Mughlai House,Mughlai,6,Budget,₹,4.7,6,0.257,24,False
1331,RST-514f46bc-4f6c-5f08-9df7-ea48ddd2c931,Wadhwa Street Point,Street Food,1,Premium,₹₹₹,4.54,14,0.246,6,False
1332,RST-d160f411-8740-58c7-b223-ec4037db00cf,Varkey Rolls House,Rolls,1,Mid,₹₹,4.43,3,0.231,30,False
1333,RST-059fdd36-709f-5c79-9875-976a68ca122f,Dube North Cafe,North Indian,27,Budget,₹,4.01,1,0.218,17,False
1334,RST-460bc17d-839b-5434-b1a4-e560c04e78f8,Roy Biryani Kitchen,Biryani,5,Budget,₹,4.29,12,0.189,12,False
1335,RST-651155a6-d67a-5e3d-bbb5-94f5c53e3e66,Dasgupta Fast Point,Fast Food,2,Mid,₹₹,3.85,0,0.211,7,False
1336,RST-94e59eed-70ed-56ab-936d-8ffcf28a10c1,Sura Fast Point,Fast Food,9,Mid,₹₹,4.62,21,0.187,15,False
1337,RST-d64762f5-7fd9-5230-a6d1-5e0f9f6d44b8,Amble South Point,South Indian,38,Budget,₹,4.44,1,0.191,24,False
1338,RST-09fbc731-f857-5650-a6d4-e5ce2fc57987,Dugal Fast House,Fast Food,1,Premium,₹₹₹,5.0,18,0.19,17,True
1339,RST-cb71485f-e77b-52d3-bb5f-3db6710d86b4,Krishna Chinese Express,Chinese,1,Budget,₹,4.23,3,0.171,16,False
1340,RST-0e94ec52-6095-58ed-a11b-678381b6c9db,Kara Chinese Dhaba,Chinese,7,Mid,₹₹,3.94,2,0.194,22,False
1341,RST-4490c041-86fe-52ee-b879-a55e5f163132,Singhal Beverages Restaurant,Beverages,16,Budget,₹,3.44,1,0.178,25,False
1342,RST-3ad70803-4cf6-537b-9154-a86b383e893b,Rana Biryani Restaurant,Biryani,8,Mid,₹₹,3.49,2,0.155,13,True
1343,RST-4ec276f8-01ce-5f71-a094-5973e06e2683,Prasad Fast Point,Fast Food,35,Mid,₹₹,3.77,2,0.196,18,True
1344,RST-9de9b730-ef2a-58a9-93d0-67036b51f653,Mistry Fast Junction,Fast Food,1,Mid,₹₹,4.47,2,0.236,17,False
1345,RST-0cf18ffc-a9e9-5f2e-9a38-fdba040a1691,Patla Fast Express,Fast Food,5,Mid,₹₹,4.77,2,0.202,21,False
1346,RST-390889d2-cce2-562f-8670-b417222487a7,Sangha South Point,South Indian,5,Premium,₹₹₹,4.22,1,0.188,8,False
1347,RST-fc0864ea-9f68-525c-a791-4399efe87abb,Gopal Fast Junction,Fast Food,5,Premium,₹₹₹,4.27,8,0.222,15,False
1348,RST-5004bd11-19b2-533c-9484-1b50361ba5d3,Yadav Chinese Dhaba,Chinese,8,Mid,₹₹,4.22,1,0.206,10,True
1349,RST-cd627e8e-887a-53c7-a889-2582b808f354,Luthra Pizza Foods,Pizza,24,Mid,₹₹,4.06,2,0.244,25,False
1350,RST-166cadfa-0b85-550f-9df5-0d8653674b1e,Chopra North Kitchen,North Indian,5,Premium,₹₹₹,3.87,3,0.2,22,False
1351,RST-a325f6d0-e55f-52fb-a8f5-9ca8d4e590ef,Sarna Healthy Biryani House,Healthy,20,Budget,₹,4.27,2,0.251,14,False
1352,RST-1bb84622-5f6b-589e-8bf7-2991a0483b04,Sarna Desserts Corner,Desserts,2,Budget,₹,3.19,2,0.222,19,True
1353,RST-ecbf4281-bc78-5d97-a721-926d2f735ed6,Edwin Biryani Restaurant,Biryani,11,Budget,₹,3.78,1,0.213,18,False
1354,RST-74d9c161-a277-57b7-8135-79b65fe7d5ca,Dey Chinese Dhaba,Chinese,6,Premium,₹₹₹,3.72,1,0.253,18,False
1355,RST-cc9ca801-da8b-58aa-a376-92c997ce2785,Pandya Chinese House,Chinese,10,Budget,₹,4.01,1,0.257,15,False
1356,RST-018a026f-5681-5b2c-bdc7-4ce3cfdd4b51,Saraf Rolls Dhaba,Rolls,2,Budget,₹,4.55,1,0.211,23,False
1357,RST-c9fd9f26-844c-5dd3-b058-0683f36a0bba,Ahluwalia Pizza Cafe,Pizza,43,Mid,₹₹,4.21,2,0.207,16,False
1358,RST-a74c2437-f31d-53f6-bdc0-a87bdc7df634,Parmer Rolls Restaurant,Rolls,36,Budget,₹,3.99,3,0.229,14,False
1359,RST-eb2ee2f7-a11f-593d-9ebd-3e61a8c3dce9,Issac Cafe Corner,Cafe,27,Budget,₹,4.78,2,0.186,15,False
1360,RST-777babc0-033e-5614-b071-18e958dc888c,Choudhry Biryani Point,Biryani,35,Budget,₹,3.97,4,0.204,21,True
1361,RST-a4cb0f96-d211-5f05-8a40-78a9486de7b3,Gupta Pizza Point,Pizza,2,Budget,₹,3.79,2,0.242,9,False
1362,RST-63c9741d-5f6c-50cf-a62f-a3a2c873e023,Mane Biryani Biryani House,Biryani,9,Premium,₹₹₹,4.28,19,0.178,17,True
1363,RST-cd7dd369-2aad-5220-8512-539f52285f49,Baria Pizza Restaurant,Pizza,5,Budget,₹,4.5,10,0.21,17,True
1364,RST-191455b3-6299-5c5a-9916-69905e54a2fc,Deol Biryani Kitchen,Biryani,34,Mid,₹₹,3.94,1,0.28,12,False
1365,RST-488b3d35-87f2-52bf-bcbf-e60383edf7b0,Rana Desserts Kitchen,Desserts,3,Mid,₹₹,4.13,2,0.223,26,False
1366,RST-94c940d2-103b-5b4a-a8e9-2a55585a8c64,Sama North Cafe,North Indian,3,Budget,₹,4.34,2,0.166,14,False
1367,RST-7db85023-0745-5dd0-9739-561929a4f252,Narula South Dhaba,South Indian,16,Budget,₹,4.5,1,0.253,29,False
1368,RST-39b46d69-736c-5439-95db-715a7216b0b0,Balay Chinese Point,Chinese,2,Mid,₹₹,4.44,3,0.16,18,True
1369,RST-8c206fe2-c61b-5f6f-a57a-be6ceef1c894,Dyal Street Cafe,Street Food,19,Budget,₹,4.21,9,0.238,15,False
1370,RST-45ea9249-8ee6-5191-9428-3591c384034e,Issac Biryani Kitchen,Biryani,4,Budget,₹,4.32,4,0.201,10,False
1371,RST-7676799b-42bc-5f72-99b7-ccbc053079f2,Srinivas Chinese Biryani House,Chinese,15,Premium,₹₹₹,3.48,1,0.235,8,False
1372,RST-98d47a29-4632-5bee-b64d-4a05f11768e8,Lata Biryani Cafe,Biryani,32,Budget,₹,4.65,5,0.207,23,False
1373,RST-4c70698e-cf24-5259-a029-7a6e9a0f296a,Dani Biryani Corner,Biryani,13,Premium,₹₹₹,3.96,2,0.268,17,False
1374,RST-fba3c418-cf22-537d-98a0-076390760d3e,Sama Cafe Express,Cafe,3,Budget,₹,3.98,3,0.205,23,False
1375,RST-bb485391-d22c-5221-b4e4-5e9a046e6eb9,Suresh Street Point,Street Food,1,Budget,₹,4.47,10,0.203,14,False
1376,RST-544028a9-c79e-5c07-bc88-a9980f19b427,Tandon Beverages Cafe,Beverages,1,Mid,₹₹,5.0,286,0.239,24,False
1377,RST-229c3632-0834-5853-9c47-1e81347a027a,Datta Beverages Restaurant,Beverages,2,Budget,₹,3.0,1,0.214,12,False
1378,RST-70550577-7ca5-5e65-b520-0be284af1bbe,Nair South Point,South Indian,11,Budget,₹,4.03,2,0.212,8,False
1379,RST-1e0b97ec-4195-5954-baca-968f37dddbb1,Ratta South Foods,South Indian,5,Budget,₹,4.33,5,0.17,11,False
1380,RST-46c68589-0fbe-50fa-90e3-7cc60ded53cd,Thaker Fast Express,Fast Food,4,Budget,₹,4.43,2,0.232,12,True
1381,RST-e3445af3-dbe0-5096-9256-446356ed5f45,Ramachandran Pizza Junction,Pizza,3,Mid,₹₹,3.21,2,0.175,13,False
1382,RST-259aff7c-a88d-5065-b437-ea2b1cc41b2a,Deep South Restaurant,South Indian,42,Budget,₹,3.86,10,0.155,10,False
1383,RST-ff1ddb03-0129-5562-a300-adcf8c70d013,Choudhary Rolls Point,Rolls,2,Premium,₹₹₹,4.17,1,0.203,34,False
1384,RST-fea3ceb3-04eb-51e3-a6a5-080408a66021,Chokshi South Express,South Indian,5,Budget,₹,4.06,1,0.205,19,True
1385,RST-b0d33ada-5a05-55bb-87c2-2fbf902a8b15,Bail South Restaurant,South Indian,8,Mid,₹₹,4.89,51,0.232,19,False
1386,RST-ffd73539-0cc6-574d-bffa-65c7c701f3c5,Date Chinese Point,Chinese,1,Mid,₹₹,3.84,2,0.25,18,True
1387,RST-099eac45-dc60-585f-9b1e-57fa70828bc4,Dugal Beverages Express,Beverages,38,Budget,₹,4.54,4,0.192,22,True
1388,RST-aa8ad20f-c62a-5999-8c8a-aebbaa7fbee0,Padmanabhan Rolls Point,Rolls,2,Premium,₹₹₹,3.35,1,0.191,6,False
1389,RST-d6bd8614-7a51-5eff-99bb-82f1b5061bf8,Tella Fast Biryani House,Fast Food,16,Mid,₹₹,3.56,1,0.218,6,False
1390,RST-71ef7425-2dbe-5dc3-8c38-a7eadcb4b6ea,Arya Beverages Dhaba,Beverages,13,Budget,₹,4.2,1,0.184,23,False
1391,RST-cc1ddd5c-aeea-5e5e-b116-6b80922ac282,Khalsa Beverages Cafe,Beverages,25,Mid,₹₹,4.71,3,0.233,13,True
1392,RST-e230f441-27cd-599a-93ea-2c7624531ae0,Ben Chinese Biryani House,Chinese,15,Mid,₹₹,5.0,17,0.173,7,False
1393,RST-572d9827-36fe-58fc-b660-7111963e8a54,Oommen Desserts Dhaba,Desserts,22,Budget,₹,4.55,2,0.22,25,False
1394,RST-aec3a018-6ca5-51ac-8208-5a0c95051bd2,Sanghvi South Express,South Indian,7,Mid,₹₹,4.26,3,0.255,15,False
1395,RST-5ec6e57c-5a62-584d-9337-cbcf0beca909,Anand Biryani Corner,Biryani,8,Budget,₹,4.59,8,0.225,18,True
1396,RST-66d5d743-725e-5734-89cf-fc5070a4d83f,Saraf North Cafe,North Indian,17,Mid,₹₹,4.07,1,0.207,17,False
1397,RST-111e9f91-0ed2-5b8b-a797-a187e801ea48,Srinivasan Biryani Foods,Biryani,11,Mid,₹₹,4.93,108,0.244,16,False
1398,RST-cf9c6df8-730b-5bbb-b252-cfc9350e04b8,Mann Fast Cafe,Fast Food,9,Mid,₹₹,3.98,5,0.194,7,True
1399,RST-ca4d75a8-e894-5031-9ebd-08e82d57f33f,Manda North Express,North Indian,3,Premium,₹₹₹,3.48,1,0.215,20,True
1400,RST-af391274-c69c-5325-85f5-1e63dce8f0ef,Sunder Biryani Corner,Biryani,4,Mid,₹₹,4.22,1,0.181,11,False
1401,RST-3f59bd65-82ad-57cc-942c-65cba123b0ba,Butala Pizza Dhaba,Pizza,6,Premium,₹₹₹,3.97,1,0.242,22,False
1402,RST-55e25317-f912-5eae-a97d-ed77dd7bff58,Sanghvi Fast Dhaba,Fast Food,1,Mid,₹₹,4.71,6,0.175,12,False
1403,RST-ec2b6af6-98fb-5db2-b742-7805b45eed9b,Kota North Point,North Indian,7,Mid,₹₹,4.47,3,0.189,18,False
1404,RST-a1044898-60ad-5f04-821c-784f85baf7ac,Dua North Biryani House,North Indian,1,Mid,₹₹,5.0,13,0.214,23,True
1405,RST-632fdaef-3fb3-513f-ae70-dfa4f186a771,Vaidya Chinese Kitchen,Chinese,11,Budget,₹,4.18,4,0.191,7,False
1406,RST-629fc5e7-349b-54df-b2a1-25aef15df172,Grover Beverages Cafe,Beverages,17,Mid,₹₹,3.38,2,0.161,27,False
1407,RST-1ba52a20-dbda-5505-be64-6a09d656ede5,Krish Cafe Corner,Cafe,11,Budget,₹,3.84,1,0.153,26,True
1408,RST-cbc3b2ef-d8c5-5483-a8da-52d62b346f4d,Mand Chinese Biryani House,Chinese,17,Premium,₹₹₹,4.26,1,0.192,25,False
1409,RST-cdbe1e21-dfe1-5f50-a637-ab9aa075a243,Contractor Rolls Express,Rolls,1,Mid,₹₹,4.1,2,0.248,15,False
1410,RST-bc130f61-11c0-5826-8f3d-6a2da1b2b23c,Lall Fast Junction,Fast Food,1,Mid,₹₹,4.66,24,0.183,6,False
1411,RST-03080c80-3250-53d5-8e77-92ce7630be2f,Kota Healthy Express,Healthy,17,Mid,₹₹,3.69,1,0.229,27,False
1412,RST-47c2038a-5083-5618-8beb-f243f6ce18a8,Sanghvi North Point,North Indian,25,Mid,₹₹,4.65,43,0.248,21,True
1413,RST-bd7833ee-6f1e-5b51-a62b-04c92f133550,Issac Fast Express,Fast Food,18,Mid,₹₹,4.55,5,0.15,15,False
1414,RST-ca490ab6-3651-5355-8cb2-6114672efdc0,Som Fast Junction,Fast Food,15,Mid,₹₹,4.19,1,0.173,25,False
1415,RST-5aa4dc8f-789d-59d2-9830-3eae07afa919,Chauhan Chinese Cafe,Chinese,18,Budget,₹,4.97,4,0.173,22,False
1416,RST-012427b1-4961-5ef0-b812-7085565cd7d3,Thakkar North Kitchen,North Indian,20,Mid,₹₹,4.51,2,0.228,17,False
1417,RST-03cb1d19-0791-5d9a-bcfc-86939991db27,Golla North Dhaba,North Indian,19,Budget,₹,4.57,3,0.204,27,False
1418,RST-c8af72a5-14cd-5498-b9c2-0af0e249d00d,Gulati Biryani Point,Biryani,20,Mid,₹₹,3.88,1,0.253,15,True
1419,RST-6acc3e43-e2eb-5850-8496-1c2c1007607d,Dixit Pizza Dhaba,Pizza,1,Mid,₹₹,3.98,1,0.277,14,False
1420,RST-c9a6f960-4703-5ac4-af1e-e0fa82ef73b5,Karnik Rolls Dhaba,Rolls,1,Budget,₹,4.61,325,0.214,12,False
1421,RST-714c6ab7-95af-5210-b6f1-9a5f4ee7e271,Dara South House,South Indian,6,Mid,₹₹,3.75,1,0.222,14,False
1422,RST-442747d8-b07f-561e-b1ea-aa09438520ea,Deo Cafe Kitchen,Cafe,10,Mid,₹₹,3.88,1,0.173,26,True
1423,RST-0064d73e-7272-5746-be46-9c45c3b2886d,Rattan Chinese Cafe,Chinese,21,Mid,₹₹,3.83,2,0.227,15,True
1424,RST-347ce5a4-72fe-5151-ad11-95f73ad50561,Barad Street Corner,Street Food,5,Mid,₹₹,4.13,1,0.18,15,True
1425,RST-d36fcf1b-1be2-595f-a25f-3a1727f013ea,Mahal North Junction,North Indian,4,Mid,₹₹,4.09,1,0.195,22,True
1426,RST-4f6d9c15-1004-52e3-9e96-ef5989a5c4e9,Handa Beverages Dhaba,Beverages,23,Mid,₹₹,4.13,0,0.231,21,True
1427,RST-a1327450-9d1d-52c6-84bc-07640b31a71e,Dhingra Mughlai Kitchen,Mughlai,4,Budget,₹,4.06,0,0.2,19,False
1428,RST-a214ac90-b3e9-5b8e-bf2c-d84183824877,Sandhu Beverages Foods,Beverages,26,Budget,₹,4.76,3,0.272,23,False
1429,RST-679c8916-f683-5b08-aa84-a26cb4e9dbe4,Badami Desserts Foods,Desserts,3,Mid,₹₹,3.97,1,0.194,14,False
1430,RST-9790cf90-7698-5587-81e8-21959957ca9f,Iyengar Chinese Junction,Chinese,6,Budget,₹,4.69,1,0.234,13,False
1431,RST-5642cdd6-d451-5b17-8632-931029f8c562,Chand Rolls Point,Rolls,6,Budget,₹,5.0,3,0.179,11,False
1432,RST-fe7ee785-4d3a-5523-a693-5c951b1e5238,Behl Fast Junction,Fast Food,5,Budget,₹,3.57,0,0.255,17,False
1433,RST-221e6514-615e-579f-8dac-6354214e3392,Rai Biryani House,Biryani,1,Budget,₹,5.0,9,0.189,12,True
1434,RST-c3a27843-49f6-52e6-978a-4ced19aea3f6,Reddy Healthy Foods,Healthy,3,Premium,₹₹₹,4.07,2,0.246,21,False
1435,RST-47246c5e-a137-5b09-a1c8-c4e73bdbf15a,Vohra Chinese Kitchen,Chinese,5,Budget,₹,3.48,1,0.264,7,False
1436,RST-15c4a724-fd18-58c5-a9ad-94b8ffcad5a3,Mohan Biryani Express,Biryani,5,Budget,₹,3.83,47,0.197,12,False
1437,RST-30536091-883c-535f-82cc-5fb7d82375dd,Kashyap Mughlai Dhaba,Mughlai,23,Premium,₹₹₹,3.83,5,0.226,20,False
1438,RST-348c8ddc-4a7d-54eb-9210-7c25b2d9f5e1,Kapadia Chinese House,Chinese,1,Premium,₹₹₹,3.84,1,0.203,18,False
1439,RST-49d1a655-4f92-50e7-bd94-f6f3213912d1,Nayar North Dhaba,North Indian,6,Budget,₹,4.06,0,0.202,20,False
1440,RST-7f90a6eb-ebef-55d4-bd0a-e0d03747292d,Sandhu Chinese Cafe,Chinese,1,Premium,₹₹₹,3.89,1,0.225,27,False
1441,RST-efc5e5a5-0cd4-54bc-a51f-ac480711a751,Srinivas Desserts Dhaba,Desserts,40,Budget,₹,4.88,13,0.203,18,False
1442,RST-e1dad5da-c8e6-5277-8508-284980a4b406,Bhat Cafe Corner,Cafe,23,Mid,₹₹,4.35,2,0.2,31,False
1443,RST-5a822f94-e2a0-5507-85ad-ef1a52d75735,Uppal North Cafe,North Indian,47,Budget,₹,3.69,1,0.204,19,False
1444,RST-60f0efbe-f430-5359-b980-4a6b980792aa,Sane Pizza Foods,Pizza,37,Budget,₹,4.07,1,0.28,16,False
1445,RST-81771c4c-250d-5548-8e5c-bb90f26ccebe,Behl Fast Junction,Fast Food,5,Budget,₹,4.4,12,0.225,26,False
1446,RST-50636da6-a4f8-5f29-9e6c-a10b02990b2d,Modi Pizza Dhaba,Pizza,17,Mid,₹₹,3.54,1,0.209,15,True
1447,RST-629f6ce3-f9f2-5ab7-9467-58e8573bfc6b,Choudhary Pizza Kitchen,Pizza,5,Budget,₹,4.72,6,0.278,15,False
1448,RST-f212e458-1339-5e54-bcbc-7268dbc78c8a,Luthra Street Kitchen,Street Food,34,Budget,₹,3.39,1,0.254,16,True
1449,RST-e93824fb-f8c9-5e54-87a2-6fb5bada61d0,Patla Chinese Cafe,Chinese,7,Mid,₹₹,4.29,4,0.198,25,True
1450,RST-255fa01a-af09-5a51-8130-a90b3d7d6d78,Mand Chinese Express,Chinese,6,Budget,₹,4.1,1,0.15,15,False
1451,RST-a86dfdf9-4498-54a5-af61-9c2c8acc06c7,Panchal Fast Point,Fast Food,37,Mid,₹₹,5.0,4,0.234,6,False
1452,RST-f81a5f1f-4fd6-5d63-b461-8c96ca317294,Sahota Biryani Cafe,Biryani,28,Budget,₹,4.42,9,0.188,10,True
1453,RST-f86375c6-9f3f-51b9-b9e2-3b9805001db7,Koshy Biryani Point,Biryani,45,Budget,₹,3.37,1,0.199,24,False
1454,RST-77851b7a-a236-5767-950d-ce694ea21d58,Nagarajan North Cafe,North Indian,1,Budget,₹,4.57,2,0.219,20,False
1455,RST-b5a19615-a640-5bd2-a6ef-f9f137617e18,Batta North Point,North Indian,4,Mid,₹₹,4.5,1,0.214,22,False
1456,RST-4735d394-0c05-54ce-bd4e-1e1532026833,Gopal Street Cafe,Street Food,5,Budget,₹,3.93,2,0.204,6,False
1457,RST-b8819ca4-009f-51f0-aba7-c06ee5ce9f6f,Baria North Biryani House,North Indian,7,Mid,₹₹,4.48,10,0.197,14,False
1458,RST-803ee1b2-0f0d-5dc2-93c1-8241d435922e,Acharya Fast Cafe,Fast Food,8,Mid,₹₹,3.76,1,0.246,10,True
1459,RST-6e5d0966-6d4a-54ce-a04c-67123f82beff,Ben Desserts House,Desserts,4,Mid,₹₹,4.63,2,0.232,17,True
1460,RST-b1eb8e53-5beb-53dd-b982-5267635bd5b9,Nagy North Express,North Indian,24,Mid,₹₹,3.61,1,0.205,20,False
1461,RST-b6450d3f-53b2-5e1f-b92b-63ad8f3f87ad,Kala South Dhaba,South Indian,3,Premium,₹₹₹,4.14,1,0.208,16,False
1462,RST-a29481ab-a6cd-542c-96ac-65ecec4be92f,Mangal Chinese Corner,Chinese,17,Budget,₹,4.21,1,0.212,24,False
1463,RST-72541851-644d-52a7-8968-e25ad3775942,Sodhi Biryani Express,Biryani,30,Mid,₹₹,4.02,2,0.231,20,True
1464,RST-3e7b1a5f-8c7d-5f6f-8b2a-b11966659c8c,Mammen Chinese Express,Chinese,12,Premium,₹₹₹,3.99,1,0.209,16,False
1465,RST-f774a8f1-8731-5620-8a6a-01b67b769b23,Chaudhuri Pizza Express,Pizza,6,Budget,₹,4.63,3,0.253,18,False
1466,RST-14360765-6e9d-53d2-8a2a-c80515e416a7,Sankar South Dhaba,South Indian,3,Mid,₹₹,3.48,1,0.186,22,False
1467,RST-12c273de-3327-5c0f-b202-d00531859cc6,Goyal North Point,North Indian,2,Premium,₹₹₹,4.13,2,0.272,12,True
1468,RST-05e82d00-a957-5c95-b99e-c98263aeaf6d,Krishnan North Biryani House,North Indian,20,Mid,₹₹,3.73,1,0.155,22,True
1469,RST-8835cdfa-b583-5726-8904-9a84c1b25a27,Swamy Chinese House,Chinese,8,Premium,₹₹₹,3.68,1,0.194,23,False
1470,RST-2ef05c14-755b-5b64-ad81-b103d18da9dd,Patla Chinese Restaurant,Chinese,1,Budget,₹,4.05,1,0.244,29,False
1471,RST-59d3dfdd-8e7b-5d04-9ac0-569b76ae4f3b,Natt Street Cafe,Street Food,48,Mid,₹₹,4.46,2,0.2,9,False
1472,RST-2762f126-5212-53b7-981b-5d28e6a483d5,Modi North Dhaba,North Indian,16,Budget,₹,4.56,4,0.23,10,False
1473,RST-72b61767-bf45-53d4-97db-fd07507e227b,Choudhury Fast Foods,Fast Food,29,Budget,₹,4.57,6,0.248,26,True
1474,RST-3c43d63c-01b4-5dd8-ab9b-b5c2c9eed214,Chatterjee Fast Foods,Fast Food,7,Premium,₹₹₹,3.7,1,0.246,27,False
1475,RST-c8d63c96-9c3e-5281-bad3-ac9c1f2dcbfe,Arya Pizza Biryani House,Pizza,43,Budget,₹,3.58,1,0.218,9,False
1476,RST-acb99e8d-2d76-5698-bb05-550fee64565c,De Pizza Corner,Pizza,3,Premium,₹₹₹,4.1,1,0.213,16,False
1477,RST-9296ee77-8aa1-5f46-9ef3-1a08114f0aeb,Narula North Foods,North Indian,3,Mid,₹₹,3.94,1,0.254,20,True
1478,RST-3b2c1bb6-e34c-5702-99a7-ea3b266586e5,Patel Pizza Point,Pizza,34,Mid,₹₹,4.17,2,0.15,19,False
1479,RST-6ce44639-d3d3-58f4-867d-f6ced2b3e7d0,Pathak Chinese Junction,Chinese,34,Premium,₹₹₹,3.16,2,0.211,31,False
1480,RST-633c90b9-ab38-5674-9c95-65872b0fc93d,Wadhwa Desserts House,Desserts,9,Mid,₹₹,3.12,1,0.217,8,False
1481,RST-fbff1c4a-e66a-5343-ae2e-459681460b78,Prabhu South House,South Indian,2,Premium,₹₹₹,4.3,16,0.237,15,False
1482,RST-39c6d6ef-8f2f-5276-bdd3-fb94c6b4abbd,Khanna Rolls Corner,Rolls,5,Premium,₹₹₹,4.57,2,0.203,26,True
1483,RST-dc1cdb24-8096-572a-84a0-d357c04c25c5,Majumdar Pizza Dhaba,Pizza,21,Mid,₹₹,3.55,1,0.221,17,False
1484,RST-35906d87-a291-5015-ac2e-28ed6f9228a3,Kade Pizza Express,Pizza,29,Mid,₹₹,4.48,4,0.15,31,False
1485,RST-abd3a2ce-77b5-544b-8218-0862a0be57b5,Rajagopalan South Junction,South Indian,5,Budget,₹,4.49,3,0.191,12,True
1486,RST-0202ad1e-2cf9-5c8b-ac81-7a51e673f57a,Chahal Pizza Point,Pizza,1,Budget,₹,4.53,4,0.193,30,False
1487,RST-a184e16d-f36b-59da-80e1-c9e7372cea97,Cherian Rolls Cafe,Rolls,15,Budget,₹,3.74,1,0.209,10,True
1488,RST-0cea269a-ca9a-508a-9cd0-d6e4aa8c6569,De Biryani Dhaba,Biryani,20,Mid,₹₹,5.0,5,0.171,23,True
1489,RST-3f31ff9d-c616-5266-bb0f-58194d784d2f,Dara Chinese Junction,Chinese,7,Budget,₹,4.0,5,0.235,21,False
1490,RST-9aa2b02b-6f64-59f2-bc04-a8784cf89549,Barman South Express,South Indian,11,Mid,₹₹,4.57,7,0.259,17,False
1491,RST-a7af15b2-e873-5344-ac3f-272478b5bfe8,Halder Chinese Express,Chinese,48,Mid,₹₹,4.63,6,0.172,18,True
1492,RST-97f139ff-f2a6-51c2-b63b-412ad39fc0f4,Hans Desserts Biryani House,Desserts,4,Mid,₹₹,3.59,1,0.194,8,False
1493,RST-d72f7d1c-e1c6-5236-b39d-fdb89c557176,Sehgal Biryani Dhaba,Biryani,11,Premium,₹₹₹,3.45,1,0.18,18,True
1494,RST-ff0cfad3-e571-52c5-954f-0dff75b6db23,Chaudhary Rolls House,Rolls,13,Premium,₹₹₹,4.77,9,0.244,11,False
1495,RST-55a03be3-b8f0-5073-acc3-2a2be493368f,Borde Rolls Kitchen,Rolls,10,Premium,₹₹₹,4.4,1,0.215,25,False
1496,RST-8718004b-475c-5a81-92e0-4ccb7ed51c72,Oza Pizza Restaurant,Pizza,32,Mid,₹₹,3.67,1,0.241,13,False
1497,RST-bfecafd0-1744-5a9a-9d3e-2b763f7be779,Mitra Pizza Express,Pizza,12,Budget,₹,4.49,3,0.237,9,False
1498,RST-d2f6aba5-1536-5aaa-a765-9f111775b47c,Som Fast Junction,Fast Food,9,Premium,₹₹₹,4.01,2,0.163,19,False
1499,RST-221b0117-519c-5bf0-9012-42090da4f47f,Jaggi Biryani Cafe,Biryani,2,Budget,₹,3.64,8,0.218,19,False
1500,RST-18248ce8-37d5-5773-bad3-5853e9c6bf80,Walla South Kitchen,South Indian,17,Budget,₹,4.67,7,0.167,28,False
